date,time,building_name,building_type,energy_consumption,solar_generated,solar_used,battery_level,temperature,weather_condition
2026-08-20,06:00:00,Computer Lab,Laboratory,8.54,1.19,1.19,12.0,22.7,Cloudy
2026-08-20,06:00:00,Library,Library,5.49,1.1,1.1,12.0,22.7,Cloudy
2026-08-20,06:00:00,Administration Block,Administrative,4.99,0.94,0.94,12.0,22.7,Cloudy
2026-08-20,06:00:00,Hostel,Residential,37.16,0.77,0.77,19.4,22.7,Cloudy
2026-08-20,08:00:00,Main Block,Academic,22.04,6.68,6.68,12.0,25.5,Cloudy
2026-08-20,08:00:00,Computer Lab,Laboratory,25.81,4.64,4.64,12.0,25.5,Cloudy
2026-08-20,08:00:00,Library,Library,17.83,4.34,4.34,12.0,25.5,Cloudy
2026-08-20,08:00:00,Administration Block,Administrative,16.7,3.8,3.8,12.0,25.5,Cloudy
2026-08-20,08:00:00,Hostel,Residential,38.76,3.02,3.02,12.0,25.5,Cloudy
2026-08-20,10:00:00,Main Block,Academic,36.52,14.84,14.84,12.0,27.7,Cloudy
2026-08-20,10:00:00,Computer Lab,Laboratory,40.64,11.75,11.75,12.0,27.7,Cloudy
2026-08-20,10:00:00,Library,Library,27.65,10.18,10.18,12.0,27.7,Cloudy
2026-08-20,10:00:00,Administration Block,Administrative,22.87,9.65,9.65,12.0,27.7,Cloudy
2026-08-20,10:00:00,Hostel,Residential,17.89,8.44,8.44,12.0,27.7,Cloudy
2026-08-20,12:00:00,Main Block,Academic,34.47,24.65,24.65,12.0,30.2,Cloudy
2026-08-20,12:00:00,Computer Lab,Laboratory,40.53,17.65,17.65,17.0,30.2,Cloudy
2026-08-20,12:00:00,Library,Library,25.53,15.57,15.57,12.0,30.2,Cloudy
2026-08-20,12:00:00,Administration Block,Administrative,23.24,13.96,13.96,13.7,30.2,Cloudy
2026-08-20,12:00:00,Hostel,Residential,20.02,10.96,10.96,12.0,30.2,Cloudy
2026-08-20,14:00:00,Main Block,Academic,41.88,20.36,20.36,12.0,31.6,Cloudy
2026-08-20,14:00:00,Computer Lab,Laboratory,50.36,15.41,15.41,12.0,31.6,Cloudy
2026-08-20,14:00:00,Library,Library,31.68,14.17,14.17,12.0,31.6,Cloudy
2026-08-20,14:00:00,Administration Block,Administrative,28.79,11.07,11.07,12.0,31.6,Cloudy
2026-08-20,14:00:00,Hostel,Residential,18.31,9.64,9.64,12.0,31.6,Cloudy
2026-08-20,16:00:00,Main Block,Academic,34.4,10.52,10.52,12.0,31.4,Cloudy
2026-08-20,16:00:00,Computer Lab,Laboratory,47.06,8.21,8.21,12.0,31.4,Cloudy
2026-08-20,16:00:00,Library,Library,28.65,6.75,6.75,12.0,31.4,Cloudy
2026-08-20,16:00:00,Administration Block,Administrative,24.22,6.11,6.11,12.0,31.4,Cloudy
2026-08-20,16:00:00,Hostel,Residential,19.85,5.74,5.74,12.0,31.4,Cloudy
2026-08-20,18:00:00,Main Block,Academic,15.19,3.58,3.58,12.0,29.9,Cloudy
2026-08-20,18:00:00,Computer Lab,Laboratory,17.81,2.65,2.65,12.0,29.9,Cloudy
2026-08-20,18:00:00,Library,Library,12.17,2.15,2.15,12.0,29.9,Cloudy
2026-08-20,18:00:00,Administration Block,Administrative,11.47,2.0,2.0,12.0,29.9,Cloudy
2026-08-20,18:00:00,Hostel,Residential,40.71,1.78,1.78,12.0,29.9,Cloudy
2026-08-20,20:00:00,Main Block,Academic,7.25,0.0,0.0,12.0,26.0,Cloudy
2026-08-20,20:00:00,Computer Lab,Laboratory,9.44,0.0,0.0,12.0,26.0,Cloudy
2026-08-20,20:00:00,Library,Library,5.79,0.0,0.0,12.0,26.0,Cloudy
2026-08-20,20:00:00,Administration Block,Administrative,4.84,0.0,0.0,12.0,26.0,Cloudy
2026-08-20,20:00:00,Hostel,Residential,48.58,0.0,0.0,12.0,26.0,Cloudy
2026-08-20,22:00:00,Main Block,Academic,6.93,0.0,0.0,12.0,24.2,Cloudy
2026-08-20,22:00:00,Computer Lab,Laboratory,9.14,0.0,0.0,12.0,24.2,Cloudy
2026-08-20,22:00:00,Library,Library,5.77,0.0,0.0,12.0,24.2,Cloudy
2026-08-20,22:00:00,Administration Block,Administrative,4.88,0.0,0.0,12.0,24.2,Cloudy
2026-08-20,22:00:00,Hostel,Residential,44.37,0.0,0.0,12.0,24.2,Cloudy
2026-08-21,00:00:00,Main Block,Academic,6.67,0.0,0.0,12.0,25.3,Sunny
2026-08-21,00:00:00,Computer Lab,Laboratory,8.13,0.0,0.0,12.0,25.3,Sunny
2026-08-21,00:00:00,Library,Library,5.37,0.0,0.0,12.0,25.3,Sunny
2026-08-21,00:00:00,Administration Block,Administrative,4.82,0.0,0.0,12.0,25.3,Sunny
2026-08-21,00:00:00,Hostel,Residential,13.58,0.0,0.0,12.0,25.3,Sunny
2026-08-21,02:00:00,Main Block,Academic,5.18,0.0,0.0,12.0,24.3,Sunny
2026-08-21,02:00:00,Computer Lab,Laboratory,6.06,0.0,0.0,12.0,24.3,Sunny
2026-08-21,02:00:00,Library,Library,4.17,0.0,0.0,12.0,24.3,Sunny
2026-08-21,02:00:00,Administration Block,Administrative,3.86,0.0,0.0,12.0,24.3,Sunny
2026-08-21,02:00:00,Hostel,Residential,15.29,0.0,0.0,12.0,24.3,Sunny
2026-08-21,04:00:00,Main Block,Academic,5.03,0.0,0.0,12.0,24.3,Sunny
2026-08-21,04:00:00,Computer Lab,Laboratory,6.12,0.0,0.0,12.0,24.3,Sunny
2026-08-21,04:00:00,Library,Library,3.97,0.0,0.0,12.0,24.3,Sunny
2026-08-21,04:00:00,Administration Block,Administrative,3.54,0.0,0.0,12.0,24.3,Sunny
2026-08-21,04:00:00,Hostel,Residential,11.63,0.0,0.0,12.0,24.3,Sunny
2026-08-21,06:00:00,Main Block,Academic,6.67,4.08,4.08,12.0,27.4,Sunny
2026-08-21,06:00:00,Computer Lab,Laboratory,9.04,3.05,3.05,12.0,27.4,Sunny
2026-08-21,06:00:00,Library,Library,5.52,2.54,2.54,12.0,27.4,Sunny
2026-08-21,06:00:00,Administration Block,Administrative,4.92,2.35,2.35,12.0,27.4,Sunny
2026-08-21,06:00:00,Hostel,Residential,33.88,1.98,1.98,12.0,27.4,Sunny
2026-08-21,08:00:00,Main Block,Academic,21.93,17.19,17.19,12.0,30.4,Sunny
2026-08-21,08:00:00,Computer Lab,Laboratory,25.77,12.57,12.57,12.0,30.4,Sunny
2026-08-21,08:00:00,Library,Library,18.25,10.65,10.65,12.0,30.4,Sunny
2026-08-21,08:00:00,Administration Block,Administrative,15.64,8.75,8.75,12.0,30.4,Sunny
2026-08-21,08:00:00,Hostel,Residential,40.06,7.95,7.95,12.0,30.4,Sunny
2026-08-21,10:00:00,Main Block,Academic,35.91,38.29,31.08,15.2,32.4,Sunny
2026-08-21,10:00:00,Computer Lab,Laboratory,43.1,29.39,29.39,12.0,32.4,Sunny
2026-08-21,10:00:00,Library,Library,27.59,24.36,21.24,13.4,32.4,Sunny
2026-08-21,10:00:00,Administration Block,Administrative,25.47,22.76,19.74,13.4,32.4,Sunny
2026-08-21,10:00:00,Hostel,Residential,19.98,19.46,14.99,14.0,32.4,Sunny
2026-08-21,12:00:00,Main Block,Academic,32.52,59.25,25.25,30.5,36.0,Sunny
2026-08-21,12:00:00,Computer Lab,Laboratory,40.35,46.06,32.47,18.1,36.0,Sunny
2026-08-21,12:00:00,Library,Library,25.76,37.63,23.98,19.5,36.0,Sunny
2026-08-21,12:00:00,Administration Block,Administrative,23.09,33.05,18.73,19.8,36.0,Sunny
2026-08-21,12:00:00,Hostel,Residential,19.5,27.61,17.18,18.7,36.0,Sunny
2026-08-21,14:00:00,Main Block,Academic,36.42,50.5,28.28,40.5,36.8,Sunny
2026-08-21,14:00:00,Computer Lab,Laboratory,50.9,35.14,35.14,14.6,36.8,Sunny
2026-08-21,14:00:00,Library,Library,32.68,36.32,27.27,23.6,36.8,Sunny
2026-08-21,14:00:00,Administration Block,Administrative,26.61,27.61,22.0,22.3,36.8,Sunny
2026-08-21,14:00:00,Hostel,Residential,19.6,23.79,15.93,22.2,36.8,Sunny
2026-08-21,16:00:00,Main Block,Academic,34.4,27.91,27.91,39.1,36.7,Sunny
2026-08-21,16:00:00,Computer Lab,Laboratory,42.97,21.61,21.61,12.0,36.7,Sunny
2026-08-21,16:00:00,Library,Library,28.83,16.51,16.51,20.9,36.7,Sunny
2026-08-21,16:00:00,Administration Block,Administrative,25.83,16.16,16.16,20.2,36.7,Sunny
2026-08-21,16:00:00,Hostel,Residential,17.85,13.21,13.21,21.2,36.7,Sunny
2026-08-21,18:00:00,Main Block,Academic,14.38,7.98,7.98,37.7,34.7,Sunny
2026-08-21,18:00:00,Computer Lab,Laboratory,19.53,6.26,6.26,12.0,34.7,Sunny
2026-08-21,18:00:00,Library,Library,11.74,5.35,5.35,19.5,34.7,Sunny
2026-08-21,18:00:00,Administration Block,Administrative,10.27,5.0,5.0,19.0,34.7,Sunny
2026-08-21,18:00:00,Hostel,Residential,39.67,4.43,4.43,13.4,34.7,Sunny
2026-08-21,20:00:00,Main Block,Academic,7.18,0.0,0.0,36.1,31.8,Sunny
2026-08-21,20:00:00,Computer Lab,Laboratory,8.47,0.0,0.0,12.0,31.8,Sunny
2026-08-21,20:00:00,Library,Library,5.52,0.0,0.0,18.3,31.8,Sunny
2026-08-21,20:00:00,Administration Block,Administrative,5.01,0.0,0.0,17.9,31.8,Sunny
2026-08-21,20:00:00,Hostel,Residential,50.92,0.0,0.0,12.0,31.8,Sunny
2026-08-21,22:00:00,Main Block,Academic,6.5,0.0,0.0,34.7,27.9,Sunny
2026-08-21,22:00:00,Computer Lab,Laboratory,9.31,0.0,0.0,12.0,27.9,Sunny
2026-08-21,22:00:00,Library,Library,5.9,0.0,0.0,17.0,27.9,Sunny
2026-08-21,22:00:00,Administration Block,Administrative,5.0,0.0,0.0,16.8,27.9,Sunny
2026-08-21,22:00:00,Hostel,Residential,40.75,0.0,0.0,12.0,27.9,Sunny
2026-08-22,00:00:00,Main Block,Academic,5.06,0.0,0.0,33.6,25.9,Sunny
2026-08-22,00:00:00,Computer Lab,Laboratory,6.78,0.0,0.0,12.0,25.9,Sunny
2026-08-22,00:00:00,Library,Library,4.27,0.0,0.0,16.1,25.9,Sunny
2026-08-22,00:00:00,Administration Block,Administrative,3.85,0.0,0.0,16.0,25.9,Sunny
2026-08-22,00:00:00,Hostel,Residential,12.71,0.0,0.0,12.0,25.9,Sunny
2026-08-22,02:00:00,Main Block,Academic,5.1,0.0,0.0,32.5,25.1,Sunny
2026-08-22,02:00:00,Computer Lab,Laboratory,6.16,0.0,0.0,12.0,25.1,Sunny
2026-08-22,02:00:00,Library,Library,4.13,0.0,0.0,15.2,25.1,Sunny
2026-08-22,02:00:00,Administration Block,Administrative,3.86,0.0,0.0,15.2,25.1,Sunny
2026-08-22,02:00:00,Hostel,Residential,15.51,0.0,0.0,12.0,25.1,Sunny
2026-08-22,04:00:00,Main Block,Academic,4.69,0.0,0.0,31.5,24.2,Sunny
2026-08-22,04:00:00,Computer Lab,Laboratory,108.99,0.0,0.0,12.0,24.2,Sunny
2026-08-22,04:00:00,Library,Library,4.14,0.0,0.0,14.3,24.2,Sunny
2026-08-22,04:00:00,Administration Block,Administrative,3.6,0.0,0.0,14.4,24.2,Sunny
2026-08-22,04:00:00,Hostel,Residential,12.62,0.0,0.0,12.0,24.2,Sunny
2026-08-22,06:00:00,Main Block,Academic,4.97,4.08,3.81,31.6,26.8,Sunny
2026-08-22,06:00:00,Computer Lab,Laboratory,6.34,3.02,3.02,12.0,26.8,Sunny
2026-08-22,06:00:00,Library,Library,3.84,2.64,2.64,14.0,26.8,Sunny
2026-08-22,06:00:00,Administration Block,Administrative,3.78,2.32,2.32,14.1,26.8,Sunny
2026-08-22,06:00:00,Hostel,Residential,37.02,2.08,2.08,12.0,26.8,Sunny
2026-08-22,08:00:00,Main Block,Academic,5.2,16.65,4.78,36.9,29.0,Sunny
2026-08-22,08:00:00,Computer Lab,Laboratory,5.85,11.29,4.9,14.9,29.0,Sunny
2026-08-22,08:00:00,Library,Library,3.93,10.9,3.19,17.5,29.0,Sunny
2026-08-22,08:00:00,Administration Block,Administrative,3.74,9.73,2.89,17.2,29.0,Sunny
2026-08-22,08:00:00,Hostel,Residential,43.35,8.29,8.29,12.0,29.0,Sunny
2026-08-22,10:00:00,Main Block,Academic,9.07,40.98,8.11,51.7,33.5,Sunny
2026-08-22,10:00:00,Computer Lab,Laboratory,10.7,27.76,9.7,23.0,33.5,Sunny
2026-08-22,10:00:00,Library,Library,6.84,27.74,6.19,27.2,33.5,Sunny
2026-08-22,10:00:00,Administration Block,Administrative,5.97,23.99,4.8,25.8,33.5,Sunny
2026-08-22,10:00:00,Hostel,Residential,18.98,20.28,16.42,13.7,33.5,Sunny
2026-08-22,12:00:00,Main Block,Academic,8.98,56.34,7.63,73.6,34.6,Sunny
2026-08-22,12:00:00,Computer Lab,Laboratory,11.07,41.55,8.53,37.9,34.6,Sunny
2026-08-22,12:00:00,Library,Library,7.36,36.78,6.27,40.9,34.6,Sunny
2026-08-22,12:00:00,Administration Block,Administrative,5.99,35.46,4.79,39.6,34.6,Sunny
2026-08-22,12:00:00,Hostel,Residential,20.31,28.27,15.84,19.3,34.6,Sunny
2026-08-22,14:00:00,Main Block,Academic,11.83,51.09,11.03,91.6,37.1,Sunny
2026-08-22,14:00:00,Computer Lab,Laboratory,13.8,36.97,11.5,49.4,37.1,Sunny
2026-08-22,14:00:00,Library,Library,9.1,32.6,6.97,52.4,37.1,Sunny
2026-08-22,14:00:00,Administration Block,Administrative,7.83,29.57,7.28,49.6,37.1,Sunny
2026-08-22,14:00:00,Hostel,Residential,19.35,26.53,18.31,23.0,37.1,Sunny
2026-08-22,16:00:00,Main Block,Academic,8.75,26.64,7.06,98.0,36.8,Sunny
2026-08-22,16:00:00,Computer Lab,Laboratory,12.39,19.55,10.66,53.4,36.8,Sunny
2026-08-22,16:00:00,Library,Library,6.8,17.03,5.87,57.4,36.8,Sunny
2026-08-22,16:00:00,Administration Block,Administrative,6.5,15.92,5.48,54.3,36.8,Sunny
2026-08-22,16:00:00,Hostel,Residential,20.7,13.38,13.38,21.4,36.8,Sunny
2026-08-22,18:00:00,Main Block,Academic,5.36,8.84,4.28,98.0,33.7,Sunny
2026-08-22,18:00:00,Computer Lab,Laboratory,5.8,6.29,4.62,54.2,33.7,Sunny
2026-08-22,18:00:00,Library,Library,3.86,5.96,3.57,58.5,33.7,Sunny
2026-08-22,18:00:00,Administration Block,Administrative,3.86,4.58,3.4,54.8,33.7,Sunny
2026-08-22,18:00:00,Hostel,Residential,41.17,4.4,4.4,13.3,33.7,Sunny
2026-08-22,20:00:00,Main Block,Academic,4.83,0.0,0.0,96.9,31.3,Sunny
2026-08-22,20:00:00,Computer Lab,Laboratory,6.29,0.0,0.0,52.8,31.3,Sunny
2026-08-22,20:00:00,Library,Library,3.68,0.0,0.0,57.7,31.3,Sunny
2026-08-22,20:00:00,Administration Block,Administrative,3.89,0.0,0.0,53.9,31.3,Sunny
2026-08-22,20:00:00,Hostel,Residential,45.79,0.0,0.0,12.0,31.3,Sunny
2026-08-22,22:00:00,Main Block,Academic,5.36,0.0,0.0,95.7,28.9,Sunny
2026-08-22,22:00:00,Computer Lab,Laboratory,6.32,0.0,0.0,51.4,28.9,Sunny
2026-08-22,22:00:00,Library,Library,4.09,0.0,0.0,56.8,28.9,Sunny
2026-08-22,22:00:00,Administration Block,Administrative,3.53,0.0,0.0,53.1,28.9,Sunny
2026-08-22,22:00:00,Hostel,Residential,40.56,0.0,0.0,12.0,28.9,Sunny
2026-08-23,00:00:00,Main Block,Academic,5.3,0.0,0.0,94.5,25.2,Sunny
2026-08-23,00:00:00,Computer Lab,Laboratory,5.87,0.0,0.0,50.1,25.2,Sunny
2026-08-23,00:00:00,Library,Library,4.0,0.0,0.0,55.9,25.2,Sunny
2026-08-23,00:00:00,Administration Block,Administrative,3.56,0.0,0.0,52.3,25.2,Sunny
2026-08-23,00:00:00,Hostel,Residential,14.5,0.0,0.0,12.0,25.2,Sunny
2026-08-23,02:00:00,Main Block,Academic,4.85,0.0,0.0,93.4,24.1,Sunny
2026-08-23,02:00:00,Computer Lab,Laboratory,6.11,0.0,0.0,48.8,24.1,Sunny
2026-08-23,02:00:00,Library,Library,4.09,0.0,0.0,55.0,24.1,Sunny
2026-08-23,02:00:00,Administration Block,Administrative,3.74,0.0,0.0,51.5,24.1,Sunny
2026-08-23,02:00:00,Hostel,Residential,14.43,0.0,0.0,12.0,24.1,Sunny
2026-08-23,04:00:00,Main Block,Academic,4.7,0.0,0.0,92.4,24.6,Sunny
2026-08-23,04:00:00,Computer Lab,Laboratory,6.0,0.0,0.0,47.5,24.6,Sunny
2026-08-23,04:00:00,Library,Library,4.01,0.0,0.0,54.1,24.6,Sunny
2026-08-23,04:00:00,Administration Block,Administrative,3.4,0.0,0.0,50.8,24.6,Sunny
2026-08-23,04:00:00,Hostel,Residential,11.7,0.0,0.0,12.0,24.6,Sunny
2026-08-23,06:00:00,Main Block,Academic,4.96,3.97,3.97,92.2,26.8,Sunny
2026-08-23,06:00:00,Computer Lab,Laboratory,6.01,2.88,2.88,46.8,26.8,Sunny
2026-08-23,06:00:00,Library,Library,3.72,2.5,2.5,53.8,26.8,Sunny
2026-08-23,06:00:00,Administration Block,Administrative,3.79,2.38,2.38,50.5,26.8,Sunny
2026-08-23,06:00:00,Hostel,Residential,38.19,1.92,1.92,12.0,26.8,Sunny
2026-08-23,08:00:00,Main Block,Academic,4.92,16.11,4.36,97.5,29.3,Sunny
2026-08-23,08:00:00,Computer Lab,Laboratory,6.06,12.97,4.58,50.6,29.3,Sunny
2026-08-23,08:00:00,Library,Library,3.9,10.64,3.51,57.0,29.3,Sunny
2026-08-23,08:00:00,Administration Block,Administrative,3.46,9.33,3.15,53.3,29.3,Sunny
2026-08-23,08:00:00,Hostel,Residential,39.53,7.44,7.44,12.0,29.3,Sunny
2026-08-23,10:00:00,Main Block,Academic,8.5,41.22,7.01,98.0,33.6,Sunny
2026-08-23,10:00:00,Computer Lab,Laboratory,11.53,30.11,9.99,59.7,33.6,Sunny
2026-08-23,10:00:00,Library,Library,6.83,27.44,5.15,67.0,33.6,Sunny
2026-08-23,10:00:00,Administration Block,Administrative,6.01,24.33,5.04,62.0,33.6,Sunny
2026-08-23,10:00:00,Hostel,Residential,19.19,20.86,17.58,13.5,33.6,Sunny
2026-08-23,12:00:00,Main Block,Academic,8.39,57.23,6.57,98.0,35.0,Sunny
2026-08-23,12:00:00,Computer Lab,Laboratory,11.89,42.48,8.99,74.8,35.0,Sunny
2026-08-23,12:00:00,Library,Library,6.74,36.7,5.31,81.1,35.0,Sunny
2026-08-23,12:00:00,Administration Block,Administrative,6.24,35.57,4.72,75.9,35.0,Sunny
2026-08-23,12:00:00,Hostel,Residential,20.79,27.66,16.82,18.4,35.0,Sunny
2026-08-23,14:00:00,Main Block,Academic,11.28,47.26,9.09,98.0,36.3,Sunny
2026-08-23,14:00:00,Computer Lab,Laboratory,13.31,40.26,11.38,87.8,36.3,Sunny
2026-08-23,14:00:00,Library,Library,9.21,35.32,8.73,93.1,36.3,Sunny
2026-08-23,14:00:00,Administration Block,Administrative,8.35,28.92,7.17,85.7,36.3,Sunny
2026-08-23,14:00:00,Hostel,Residential,20.35,26.95,17.31,22.7,36.3,Sunny
2026-08-23,16:00:00,Main Block,Academic,8.92,26.04,7.08,98.0,35.9,Sunny
2026-08-23,16:00:00,Computer Lab,Laboratory,12.49,20.95,9.51,92.9,35.9,Sunny
2026-08-23,16:00:00,Library,Library,7.96,17.94,7.19,97.9,35.9,Sunny
2026-08-23,16:00:00,Administration Block,Administrative,7.25,16.76,5.58,90.7,35.9,Sunny
2026-08-23,16:00:00,Hostel,Residential,20.91,12.91,12.91,20.9,35.9,Sunny
2026-08-23,18:00:00,Main Block,Academic,4.68,9.15,3.72,98.0,34.8,Sunny
2026-08-23,18:00:00,Computer Lab,Laboratory,6.65,6.67,5.46,93.4,34.8,Sunny
2026-08-23,18:00:00,Library,Library,4.17,5.97,3.27,98.0,34.8,Sunny
2026-08-23,18:00:00,Administration Block,Administrative,3.65,5.19,3.25,91.6,34.8,Sunny
2026-08-23,18:00:00,Hostel,Residential,41.58,3.94,3.94,12.6,34.8,Sunny
2026-08-23,20:00:00,Main Block,Academic,5.09,0.0,0.0,96.9,32.0,Sunny
2026-08-23,20:00:00,Computer Lab,Laboratory,6.36,0.0,0.0,92.0,32.0,Sunny
2026-08-23,20:00:00,Library,Library,3.76,0.0,0.0,97.2,32.0,Sunny
2026-08-23,20:00:00,Administration Block,Administrative,3.88,0.0,0.0,90.7,32.0,Sunny
2026-08-23,20:00:00,Hostel,Residential,48.92,0.0,0.0,12.0,32.0,Sunny
2026-08-23,22:00:00,Main Block,Academic,5.03,0.0,0.0,95.8,27.9,Sunny
2026-08-23,22:00:00,Computer Lab,Laboratory,5.89,0.0,0.0,90.7,27.9,Sunny
2026-08-23,22:00:00,Library,Library,3.79,0.0,0.0,96.4,27.9,Sunny
2026-08-23,22:00:00,Administration Block,Administrative,3.44,0.0,0.0,89.9,27.9,Sunny
2026-08-23,22:00:00,Hostel,Residential,39.98,0.0,0.0,12.0,27.9,Sunny
2026-08-24,00:00:00,Main Block,Academic,6.59,0.0,0.0,94.4,20.8,Cloudy
2026-08-24,00:00:00,Computer Lab,Laboratory,9.34,0.0,0.0,88.6,20.8,Cloudy
2026-08-24,00:00:00,Library,Library,5.34,0.0,0.0,16.8,20.8,Cloudy
2026-08-24,00:00:00,Administration Block,Administrative,5.33,0.0,0.0,88.7,20.8,Cloudy
2026-08-24,00:00:00,Hostel,Residential,14.25,0.0,0.0,12.0,20.8,Cloudy
2026-08-24,02:00:00,Main Block,Academic,4.92,0.0,0.0,93.3,20.8,Cloudy
2026-08-24,02:00:00,Computer Lab,Laboratory,113.71,0.0,0.0,87.2,20.8,Cloudy
2026-08-24,02:00:00,Library,Library,3.73,0.0,0.0,16.0,20.8,Cloudy
2026-08-24,02:00:00,Administration Block,Administrative,3.75,0.0,0.0,87.9,20.8,Cloudy
2026-08-24,02:00:00,Hostel,Residential,15.22,0.0,0.0,12.0,20.8,Cloudy
2026-08-24,04:00:00,Main Block,Academic,4.83,0.0,0.0,92.2,21.2,Cloudy
2026-08-24,04:00:00,Computer Lab,Laboratory,6.13,0.0,0.0,85.9,21.2,Cloudy
2026-08-24,04:00:00,Library,Library,3.49,0.0,0.0,15.2,21.2,Cloudy
2026-08-24,04:00:00,Administration Block,Administrative,3.45,0.0,0.0,87.1,21.2,Cloudy
2026-08-24,04:00:00,Hostel,Residential,12.82,0.0,0.0,12.0,21.2,Cloudy
2026-08-24,06:00:00,Main Block,Academic,6.82,1.7,1.7,16.9,23.1,Cloudy
2026-08-24,06:00:00,Computer Lab,Laboratory,9.27,1.27,1.27,84.1,23.1,Cloudy
2026-08-24,06:00:00,Library,Library,5.84,1.0,1.0,14.1,23.1,Cloudy
2026-08-24,06:00:00,Administration Block,Administrative,5.34,0.88,0.88,86.1,23.1,Cloudy
2026-08-24,06:00:00,Hostel,Residential,37.45,0.81,0.81,12.0,23.1,Cloudy
2026-08-24,08:00:00,Main Block,Academic,21.5,6.0,6.0,13.5,24.8,Cloudy
2026-08-24,08:00:00,Computer Lab,Laboratory,25.77,4.74,4.74,79.5,24.8,Cloudy
2026-08-24,08:00:00,Library,Library,18.68,4.28,4.28,12.0,24.8,Cloudy
2026-08-24,08:00:00,Administration Block,Administrative,14.98,3.74,3.74,83.6,24.8,Cloudy
2026-08-24,08:00:00,Hostel,Residential,43.21,3.05,3.05,12.0,24.8,Cloudy
2026-08-24,10:00:00,Main Block,Academic,33.13,16.8,16.8,12.0,28.0,Cloudy
2026-08-24,10:00:00,Computer Lab,Laboratory,41.79,12.2,12.2,73.0,28.0,Cloudy
2026-08-24,10:00:00,Library,Library,25.06,10.62,10.62,12.0,28.0,Cloudy
2026-08-24,10:00:00,Administration Block,Administrative,22.54,9.79,9.79,80.8,28.0,Cloudy
2026-08-24,10:00:00,Hostel,Residential,17.86,7.37,7.37,12.0,28.0,Cloudy
2026-08-24,12:00:00,Main Block,Academic,35.36,23.84,23.84,12.0,31.1,Cloudy
2026-08-24,12:00:00,Computer Lab,Laboratory,40.89,16.08,16.08,67.5,31.1,Cloudy
2026-08-24,12:00:00,Library,Library,25.34,15.02,15.02,12.0,31.1,Cloudy
2026-08-24,12:00:00,Administration Block,Administrative,25.02,13.64,13.64,14.1,31.1,Cloudy
2026-08-24,12:00:00,Hostel,Residential,18.27,10.77,10.77,12.0,31.1,Cloudy
2026-08-24,14:00:00,Main Block,Academic,39.51,20.77,20.77,12.0,31.8,Cloudy
2026-08-24,14:00:00,Computer Lab,Laboratory,46.98,16.11,16.11,60.7,31.8,Cloudy
2026-08-24,14:00:00,Library,Library,29.92,13.44,13.44,12.0,31.8,Cloudy
2026-08-24,14:00:00,Administration Block,Administrative,26.29,12.28,12.28,12.0,31.8,Cloudy
2026-08-24,14:00:00,Hostel,Residential,18.43,10.2,10.2,12.0,31.8,Cloudy
2026-08-24,16:00:00,Main Block,Academic,38.51,11.24,11.24,12.0,31.6,Cloudy
2026-08-24,16:00:00,Computer Lab,Laboratory,48.33,8.0,8.0,51.8,31.6,Cloudy
2026-08-24,16:00:00,Library,Library,26.76,7.58,7.58,12.0,31.6,Cloudy
2026-08-24,16:00:00,Administration Block,Administrative,27.76,6.54,6.54,12.0,31.6,Cloudy
2026-08-24,16:00:00,Hostel,Residential,17.75,5.57,5.57,12.0,31.6,Cloudy
2026-08-24,18:00:00,Main Block,Academic,16.16,3.2,3.2,12.0,30.4,Cloudy
2026-08-24,18:00:00,Computer Lab,Laboratory,19.05,2.74,2.74,48.2,30.4,Cloudy
2026-08-24,18:00:00,Library,Library,11.63,2.41,2.41,15.5,30.4,Cloudy
2026-08-24,18:00:00,Administration Block,Administrative,10.82,1.93,1.93,12.0,30.4,Cloudy
2026-08-24,18:00:00,Hostel,Residential,41.32,1.77,1.77,12.0,30.4,Cloudy
2026-08-24,20:00:00,Main Block,Academic,6.9,0.0,0.0,12.0,26.7,Cloudy
2026-08-24,20:00:00,Computer Lab,Laboratory,8.87,0.0,0.0,46.2,26.7,Cloudy
2026-08-24,20:00:00,Library,Library,5.89,0.0,0.0,14.2,26.7,Cloudy
2026-08-24,20:00:00,Administration Block,Administrative,5.05,0.0,0.0,12.0,26.7,Cloudy
2026-08-24,20:00:00,Hostel,Residential,47.3,0.0,0.0,12.0,26.7,Cloudy
2026-08-24,22:00:00,Main Block,Academic,6.9,0.0,0.0,12.0,23.5,Cloudy
2026-08-24,22:00:00,Computer Lab,Laboratory,8.73,0.0,0.0,44.3,23.5,Cloudy
2026-08-24,22:00:00,Library,Library,5.09,0.0,0.0,13.1,23.5,Cloudy
2026-08-24,22:00:00,Administration Block,Administrative,4.72,0.0,0.0,12.0,23.5,Cloudy
2026-08-24,22:00:00,Hostel,Residential,44.79,0.0,0.0,18.8,23.5,Cloudy
2026-08-25,00:00:00,Main Block,Academic,7.28,0.0,0.0,12.0,25.3,Sunny
2026-08-25,00:00:00,Computer Lab,Laboratory,9.34,0.0,0.0,42.2,25.3,Sunny
2026-08-25,00:00:00,Library,Library,5.85,0.0,0.0,12.0,25.3,Sunny
2026-08-25,00:00:00,Administration Block,Administrative,4.62,0.0,0.0,12.0,25.3,Sunny
2026-08-25,00:00:00,Hostel,Residential,14.19,0.0,0.0,15.7,25.3,Sunny
2026-08-25,02:00:00,Main Block,Academic,4.84,0.0,0.0,12.0,24.2,Sunny
